TotalRelatorio,Codigo,Descricao_Produto,Categoria,Quantidade,Preco,Atributos,Deposito,Marca,ValorTotal,NCM,Unidade
"R$ 35.167.575,97",M1605-1,VINAGRE TOSCANO LIMÃO 750ML,Mercearia,"-15,00","R$ 8,50",,Loja,TOSCANO,"-R$ 127,50",22090000,UN
"R$ 35.167.575,97",M2145-1,VINAGRE TOSCANO MAÇA 750 ML,Mercearia,"-2,00","R$ 7,50",,Loja,TOSCANO,"-R$ 15,00",22090000,UN
"R$ 35.167.575,97",M1323-1,VINAGRE TOSCANO VINHO TINTO 750ML,Mercearia,"-7,00","R$ 9,90",,Loja,TOSCANO,"-R$ 69,30",22090000,UN
"R$ 35.167.575,97",7896029046296,WHISKAS SABOR CORDEIRO 85G,Mercearia,"-11,00","R$ 3,99",,Loja,whiskas,"-R$ 43,89",23091000,UN
"R$ 35.167.575,97",M770-1,YAKULT 6 UNIDADES,Mercearia,"-92,00","R$ 12,00",,Loja,.,"-R$ 1.104,00",04039000,UN
"R$ 35.167.575,97",M769-1,YAKULT 80G,Mercearia,"-24,00","R$ 2,00",,Loja,.,"-R$ 48,00",04039000,UN
"R$ 35.167.575,97",M1410-1,AMENDOIM COM CASCA 50G,Padaria,"0,00","R$ 2,99",,Loja,LAMOR,"R$ 0,00",20081100,UN
"R$ 35.167.575,97",M1409-1,AMENDOIM DOCE PLALINE50G,Padaria,"0,00","R$ 2,99",,Loja,LAMOR,"R$ 0,00",20081100,UN
"R$ 35.167.575,97",M553-1,ANA MARIA BAUNILHA 70G,Padaria,"-25,00","R$ 4,90",,Loja,BIMBO,"-R$ 122,50",19059090,UN
"R$ 35.167.575,97",M2571-1,ANA MARIA CENOURA 70G,Padaria,"8,00","R$ 5,60",,Loja,BIMBO,"R$ 44,80",19059090,UN
"R$ 35.167.575,97",M406-1,ANA MARIA CHOCOLATE 70G,Padaria,"-32,00","R$ 4,90",,Loja,BIMBO,"-R$ 156,80",19059090,UN
"R$ 35.167.575,97",M1192-1,ANA MARIA COBERTURA DE CHOCOLATE 42G BIMBO,Padaria,"-38,00","R$ 3,20",,Loja,BIMBO,"-R$ 121,60",19059090,UN
"R$ 35.167.575,97",M408-1,ANA MARIA GOTAS DE CHOCOLATE 70G,Padaria,"-32,00","R$ 4,50",,Loja,BIMBO,"-R$ 144,00",19059090,UN
"R$ 35.167.575,97",M405-1,ANA MARIA MORANGO 70G,Padaria,"-21,00","R$ 4,90",,Loja,BIMBO,"-R$ 102,90",19059090,UN
"R$ 35.167.575,97",M404-1,ANA MARIA TRIPLO CHOCOLATE 70G BIMBO,Padaria,"-30,00","R$ 4,90",,Loja,BIMBO,"-R$ 147,00",19059090,UN
"R$ 35.167.575,97",7896587400035,BELISCÃO 400G,Padaria,"-10,00","R$ 13,99",,Loja,BOLACHAS BRALIA,"-R$ 139,90",19053100,UN
"R$ 35.167.575,97",M2141-1,BISCOIITO MARILAN LEITE 300G,Padaria,"-6,00","R$ 5,99",,Loja,Marilan,"-R$ 35,94",19053100,UN
"R$ 35.167.575,97",M1759-1,BISCOITO AMENDOA COM CHOCOLATE 200G,Padaria,"-6,00","R$ 11,50",,Loja,DLEO,"-R$ 69,00",19053100,UN
"R$ 35.167.575,97",M1760-1,BISCOITO BANANA COM CHOCOLATE 200G,Padaria,"-1,00","R$ 11,50",,Loja,DLEO,"-R$ 11,50",19053100,UN
"R$ 35.167.575,97",M1728-1,BISCOITO BESLISCAO 400G,Padaria,"-3,00","R$ 13,50",,Loja,MESA MINEIRA,"-R$ 40,50",19053100,UN
"R$ 35.167.575,97",M1124-1,BISCOITO CAMILLA 200G,Padaria,"-157,00","R$ 7,00",,Loja,CAMILLA,"-R$ 1.099,00",20081100,UN
"R$ 35.167.575,97",M1757-1,BISCOITO COM GOTAS DE CHOCOLATE 200G,Padaria,"-2,00","R$ 11,50",,Loja,DLEO,"-R$ 23,00",19053100,UN
"R$ 35.167.575,97",M1758-1,BISCOITO DE GOIABA 200G,Padaria,"0,00","R$ 11,50",,Loja,DLEO,"R$ 0,00",19053100,UN
"R$ 35.167.575,97",M1756-1,BISCOITO FLOR DE MORANGO 200G,Padaria,"-1,00","R$ 11,50",,Loja,DLEO,"-R$ 11,50",19053100,UN
"R$ 35.167.575,97",7896071030038,BISCOITO MABEL ROSQUINHA 300G BANANA/CANELA,Padaria,"-29,00","R$ 4,90",,Loja,MABEL,"-R$ 142,10",19053100,UN
"R$ 35.167.575,97",7896071030014,BISCOITO MABEL ROSQUINHA 300G CHOCOLATE,Padaria,"-22,00","R$ 5,80",,Loja,MABEL,"-R$ 127,60",19053100,UN
"R$ 35.167.575,97",M1727-1,BISCOITO PALITO DE CHOCOLATE 400G,Padaria,"-4,00","R$ 16,50",,Loja,MESA MINEIRA,"-R$ 66,00",19053100,UN
"R$ 35.167.575,97",M1726-1,BISCOITO PÃO DE MEL 400G,Padaria,"0,00","R$ 16,50",,Loja,MESA MINEIRA,"R$ 0,00",19053100,UN
"R$ 35.167.575,97",M2576-1,BISNAGA ARTESANO 300G,Padaria,"0,00","R$ 12,50",,Loja,BIMBO,"R$ 0,00",19059090,UN
"R$ 35.167.575,97",M2572-1,BISNAGA ARTESANO NA CHAPA 300g,Padaria,"0,00","R$ 12,50",,Loja,BIMBO,"R$ 0,00",19059090,UN
"R$ 35.167.575,97",M905-1,BISNAGUINHA FERMENTAÇÃO NATURAL 260G,Padaria,"12,00","R$ 6,90",,Loja,BAUDUCO,"R$ 82,80",19059090,UN
"R$ 35.167.575,97",M402-1,BISNAGUITO 300G  PULLMAN,Padaria,"-49,00","R$ 11,50",,Loja,BIMBO,"-R$ 563,50",19059090,UN
"R$ 35.167.575,97",M1730-1,BOLACHA CAVAQUINHA DE COCO 400G,Padaria,"-32,00","R$ 13,90",,Loja,BEM MINERIN,"-R$ 444,80",19053100,UN
"R$ 35.167.575,97",M1732-1,BOLACHA ENROLADA DE COCO 400G,Padaria,"-67,00","R$ 13,90",,Loja,BEM MINERIN,"-R$ 931,30",19053100,UN
"R$ 35.167.575,97",M1729-1,BOLACHA ENROLADA SIMPLES 400G,Padaria,"-24,00","R$ 13,90",,Loja,BEM MINERIN,"-R$ 333,60",19053100,UN
"R$ 35.167.575,97",M1731-1,BOLACHGA CAVAQUINHA 400G,Padaria,"-25,00","R$ 13,90",,Loja,BEM MINERIN,"-R$ 347,50",19053100,UN
"R$ 35.167.575,97",M403-1,BOLO DE CHOCOLATE 250G PULLMAN,Padaria,"-21,00","R$ 11,50",,Loja,BIMBO,"-R$ 241,50",19059090,UN
"R$ 35.167.575,97",M1755-1,BOLO DE CHOCOLATE 300G,Padaria,"-4,00","R$ 11,50",,Loja,DLEO,"-R$ 46,00",19059090,UN
"R$ 35.167.575,97",M2410-1,BOLO DE COCO 250G,Padaria,"-5,00","R$ 8,90",,Loja,SEVENBOYS,"-R$ 44,50",19059090,UN
"R$ 35.167.575,97",M1750-1,BOLO DE COCO 300G,Padaria,"-2,00","R$ 11,50",,Loja,DLEO,"-R$ 23,00",19059090,UN
"R$ 35.167.575,97",M1753-1,BOLO DE FORMIGUEIRO 300G,Padaria,"-3,00","R$ 11,50",,Loja,DLEO,"-R$ 34,50",19059090,UN
"R$ 35.167.575,97",M1751-1,BOLO DE FRAPE 300G,Padaria,"-3,00","R$ 11,50",,Loja,DLEO,"-R$ 34,50",19059090,UN
"R$ 35.167.575,97",M555-1,BOLO DE GOTAS DE CHOCOLATE 250G,Padaria,"-16,00","R$ 11,50",,Loja,BIMBO,"-R$ 184,00",19059090,UN
"R$ 35.167.575,97",M2411-1,BOLO DE LARANJA 250G,Padaria,"-3,00","R$ 8,90",,Loja,SEVENBOYS,"-R$ 26,70",19059090,UN
"R$ 35.167.575,97",M1189-1,BOLO DE LARANJA 250G BIMBO,Padaria,"-18,00","R$ 10,00",,Loja,PULMANN,"-R$ 180,00",19059090,UN
"R$ 35.167.575,97",M1754-1,BOLO DE LARANJA 300G,Padaria,"-2,00","R$ 11,50",,Loja,DLEO,"-R$ 23,00",19059090,UN
"R$ 35.167.575,97",M1752-1,BOLO DE MILHO 300G,Padaria,"0,00","R$ 11,50",,Loja,DLEO,"R$ 0,00",19059090,UN
"R$ 35.167.575,97",M554-1,BOLO FRAPE 250G,Padaria,"-16,00","R$ 11,50",,Loja,BIMBO,"-R$ 184,00",19059090,UN
"R$ 35.167.575,97",M2408-1,BOLO SABOR CHOCOLATE 250G,Padaria,"-2,00","R$ 8,90",,Loja,SEVENBOYS,"-R$ 17,80",19059090,UN
"R$ 35.167.575,97",M2409-1,BOLO SABOR MARMORE 250G,Padaria,"-4,00","R$ 8,90",,Loja,SEVENBOYS,"-R$ 35,60",19059090,UN
"R$ 35.167.575,97",7891000416266,CAFE NESCAFE SOLUVEL 40G,Padaria,"0,00","R$ 8,50",,Loja,NESCAFE ,"R$ 0,00",21011110,UN
"R$ 35.167.575,97",M1785-1,"CHOC BIS LACTA 100,8G BRANCO",Padaria,"27,00","R$ 8,40",,Loja,BIS,"R$ 226,80",19053200,UN
"R$ 35.167.575,97",M1787-1,CHOC GAROTO TAB 80G BRANCO,Padaria,"-9,00","R$ 8,40",,Loja,GAROTO,"-R$ 75,60",17049010,UN
"R$ 35.167.575,97",M1193-1,CROCANTISSIMO PEITO DE PERU COM REQUEIJAO 40G BIMBO,Padaria,"-3,00","R$ 3,80",,Loja,BIMBO,"-R$ 11,40",19041000,UN
"R$ 35.167.575,97",M1194-1,CROCANTISSIMO QUEIJO E CEBOLA 40G BIMBO,Padaria,"-1,00","R$ 3,80",,Loja,BIMBO,"-R$ 3,80",19041000,UN
"R$ 35.167.575,97",M1482-1,MAIONESE QUERO200G,Padaria,"-6,00","R$ 3,70",,Loja,QUERO,"-R$ 22,20",21039011,UN
"R$ 35.167.575,97",M1506-1,MAIONESE SOYA 500G,Padaria,"-11,00","R$ 7,20",,Loja,SOYA,"-R$ 79,20",21039011,UN
"R$ 35.167.575,97",M1077-1,MARGARINA CLAYBOM 250G CREMOSA C/SAL,Padaria,"0,00","R$ 4,70",,Loja,CLAYBOM,"R$ 0,00",15171000,UN
"R$ 35.167.575,97",M1074-1,MARGARINA CLAYBOM 500G CREMOSA C/SAL,Padaria,"-25,00","R$ 8,50",,Loja,CLAYBOM,"-R$ 212,50",15171000,UN
"R$ 35.167.575,97",M1075-1,MARGARINA DELICIA 500G C/SAL,Padaria,"0,00","R$ 8,99",,Loja,CLAYBOM,"R$ 0,00",15171000,UN
"R$ 35.167.575,97",M1342-1,MASSA FRESCA PARA PASTEL 500G,Padaria,"-33,00","R$ 8,90",,Loja,GUAÇU MASSAS,"-R$ 293,70",19021900,UN
"R$ 35.167.575,97",M1341-1,MASSA FRESCA PARA PASTEL1KG,Padaria,"-6,00","R$ 14,99",,Loja,GUAÇU MASSAS,"-R$ 89,94",19021900,UN
"R$ 35.167.575,97",M1343-1,MASSA PARA PASTEL DISCO 500G,Padaria,"-50,00","R$ 8,90",,Loja,GUAÇU MASSAS,"-R$ 445,00",19021900,UN
"R$ 35.167.575,97",M1574-1,MILHO PARA PIPOCA 400G,Padaria,"-9,00","R$ 4,50",,Loja,KI SABOR,"-R$ 40,50",10059010,UN
"R$ 35.167.575,97",M1108-1,PAÇOCA CASEIRA 90G,Padaria,"-397,00","R$ 3,00",,Loja,VOVO MARIA,"-R$ 1.191,00",20081100,UN
"R$ 35.167.575,97",M1032-1,PAÇOQUINHA 20G,Padaria,"-215,00","R$ 1,00",,Loja,PAÇOQUINHA,"-R$ 215,00",17049090,UN
"R$ 35.167.575,97",M1009-1,PANETTONE FRUTAS ROMANATO 300G,Padaria,"0,00","R$ 9,90",,Loja,ROMANATO,"R$ 0,00",19052010,UN
"R$ 35.167.575,97",M570-1,PANETTONE GOTAS ROMANATO 300G,Padaria,"0,00","R$ 9,90",,Loja,ROMANATO,"R$ 0,00",19052010,UN
"R$ 35.167.575,97",M2729-1,PAO ABOBORA E LINHACA 350G,Padaria,"2,00","R$ 15,50",,Loja,BIMBO,"R$ 31,00",19059010,UN
"R$ 35.167.575,97",M2575-1,PÃO ARETESANO INTEGRAL 500G,Padaria,"-1,00","R$ 18,00",,Loja,BIMBO,"-R$ 18,00",19059010,UN
"R$ 35.167.575,97",M1344-1,PAO ARTESANO 500G,Padaria,"-3,00","R$ 17,00",,Loja,BIMBO,"-R$ 50,99",19059010,UN
"R$ 35.167.575,97",7896002302197,PAO ARTESANO 500G,Padaria,"-5,00","R$ 16,90",,Loja,BIMBO,"-R$ 84,50",19059010,UN
"R$ 35.167.575,97",M2577-1,PÃO ARTESANO NA CHAPA 500G,Padaria,"3,00","R$ 18,00",,Loja,BIMBO,"R$ 54,00",19059010,UN
"R$ 35.167.575,97",M1748-1,PAO BRIOCHE 150G,Padaria,"0,00","R$ 5,50",,Loja,DLEO,"R$ 0,00",19059090,UN
"R$ 35.167.575,97",M1747-1,PAO CASEIRINHO 200G,Padaria,"0,00","R$ 5,50",,Loja,DLEO,"R$ 0,00",19059090,UN
"R$ 35.167.575,97",M1746-1,PAO CASEIRO ARTESANAL 200G,Padaria,"0,00","R$ 5,50",,Loja,DLEO,"R$ 0,00",19059090,UN
"R$ 35.167.575,97",M2728-1,PAO CRANBERRY E QUINOA 350GP,Padaria,"2,00","R$ 15,50",,Loja,BIMBO,"R$ 31,00",19059010,UN
"R$ 35.167.575,97",7896002310345,PÃO DE FOMA ARTESANO NA CHAPA 500G,Padaria,"0,00","R$ 17,99",,Loja,PULLMAN,"R$ 0,00",19059010,UN
"R$ 35.167.575,97",7896066336381,PÃO DE FORMA 100 GIRASSOL E CASTANHA 350G,Padaria,"-2,00","R$ 15,90",,Loja,WICKBOLD,"-R$ 31,80",19059010,UN
"R$ 35.167.575,97",7896002300360,PÃO DE FORMA 100 NATURAL 450G,Padaria,"-2,00","R$ 14,90",,Loja,NUTRELLA,"-R$ 29,80",19059010,UN
"R$ 35.167.575,97",M401-1,PÃO DE FORMA 480G PULLMAN,Padaria,"-188,00","R$ 11,90",,Loja,BIMBO,"-R$ 2.237,20",19059010,UN
"R$ 35.167.575,97",7896066301143,PÃO DE FORMA 5 ZEROS 400G,Padaria,"-6,00","R$ 10,99",,Loja,WICKBOLD,"-R$ 65,94",19059010,UN
"R$ 35.167.575,97",M2250-1,PÃO DE FORMA CASTANHA DO PARA E QUINOA 350G,Padaria,"-2,00","R$ 15,90",,Loja,NUTRELLA,"-R$ 31,80",19059010,UN
"R$ 35.167.575,97",M2260-1,PAO DE FORMA CASTANHA DO PARA E QUINOA 350G,Padaria,"-2,00","R$ 14,90",,Loja,WICKBOLD,"-R$ 29,80",19059010,UN
"R$ 35.167.575,97",7896002310246,PÃO DE FORMA COM AVEIA 350G,Padaria,"-3,00","R$ 14,90",,Loja,NUTRELLA,"-R$ 44,70",19059010,UN
"R$ 35.167.575,97",7896002312677,PÃO DE FORMA COM PROTEINAS 370G,Padaria,"-3,00","R$ 13,99",,Loja,PULLMAN,"-R$ 41,97",19059010,UN
"R$ 35.167.575,97",7896066301457,PÃO DE FORMA DO FORNO 100 FONTE DE FIBRAS 500G,Padaria,"-3,00","R$ 17,90",,Loja,WICK,"-R$ 53,70",19059010,UN
"R$ 35.167.575,97",M2253-1,PÃO DE FORMA MAIS SEMENTES 350G,Padaria,"-4,00","R$ 14,99",,Loja,NUTRELLA,"-R$ 59,96",19059010,UN
"R$ 35.167.575,97",M2574-1,PÃO DE FORMA SEM CASCA 450G,Padaria,"3,00","R$ 16,99",,Loja,BIMBO,"R$ 50,97",19059010,UN
"R$ 35.167.575,97",7896002310239,PÃO DE FORMA SEMENTE ABOBORA LINHAÇA CENOURA 350G,Padaria,"-2,00","R$ 14,90",,Loja,NUTRELLA,"-R$ 29,80",19059010,UN
"R$ 35.167.575,97",M84-1,PAO DE FORMA TRADICIONAL BAUDUCCO 390GR,Padaria,"0,00","R$ 7,99",,Loja,BAUDUCCO,"R$ 0,00",19059010,UN
"R$ 35.167.575,97",M86-1,PAO DE FORMA TRADICIONAL VISCONTI 400G,Padaria,"-24,00","R$ 7,50",,Loja,VISCONTI,"-R$ 180,00",19059010,UN
"R$ 35.167.575,97",M1508-1,PAO DE HAMBURGUE GERGELIM 420G,Padaria,"-12,00","R$ 17,99",,Loja,PULLMAN,"-R$ 215,88",19059090,UN
"R$ 35.167.575,97",M2252-1,PÃO DE MILHO 450G,Padaria,"-5,00","R$ 11,99",,Loja,SEVENBOYS,"-R$ 59,95",19059010,UN
"R$ 35.167.575,97",M908-1,PÃO FERMENTAÇÃO NATURAL INTEGRAL 390G,Padaria,"0,00","R$ 9,90",,Loja,BAUDUCCO,"R$ 0,00",19059010,UN
"R$ 35.167.575,97",7896002301633,PAO FORMA SEM CASCA TRADICIONAL 450G,Padaria,"-3,00","R$ 16,50",,Loja,PULLMAN,"-R$ 49,50",19059010,UN
"R$ 35.167.575,97",000401,pao frances,Padaria,"-10,39","R$ 20,00",,Loja,.,"-R$ 207,80",19059090,KG
"R$ 35.167.575,97",000260,PAO FRANCES,Padaria,"-608,49","R$ 20,00",,Loja,.,"-R$ 12.169,80",19052090,KG
"R$ 35.167.575,97",M2730-1,PAO FRUTAS 500G,Padaria,"1,00","R$ 18,90",,Loja,BIMBO,"R$ 18,90",19059010,UN
"R$ 35.167.575,97",7896002304184,PAO HAMBURGUER BRIOCHE 520G,Padaria,"-21,00","R$ 17,90",,Loja,BIMBO,"-R$ 375,90",19059090,UN
"R$ 35.167.575,97",M2570-1,PÃO HOT DOG ORIGINAL200G,Padaria,"0,00","R$ 11,90",,Loja,WICKBOLD,"R$ 0,00",19059090,UN
"R$ 35.167.575,97",M2251-1,PÃO INTEGRAL 12 GRÃOS 450G,Padaria,"-2,00","R$ 14,90",,Loja,PULLMAN,"-R$ 29,80",19059010,UN
"R$ 35.167.575,97",78960663012979,PÃO INTEGRAL CASTANHA DO PARA E QUINOA 350G,Padaria,"0,00","R$ 14,90",,Loja,WICKBOLD,"R$ 0,00",19059010,UN
"R$ 35.167.575,97",M407-1,PAO INTEGRAL480G PULLMAN,Padaria,"-20,00","R$ 13,50",,Loja,BIMBO,"-R$ 270,00",19059010,UN
"R$ 35.167.575,97",M1745-1,PAO LEVE INTEGRAL 150G,Padaria,"0,00","R$ 5,50",,Loja,DLEO,"R$ 0,00",19059090,UN
"R$ 35.167.575,97",M1749-1,PAO LEVE MULTICEREAIS 150G,Padaria,"0,00","R$ 5,50",,Loja,DLEO,"R$ 0,00",19059090,UN
"R$ 35.167.575,97",M2573-1,PÃO NATURAL 450G,Padaria,"4,00","R$ 18,60",,Loja,BIMBO,"R$ 74,40",19059010,UN
"R$ 35.167.575,97",7896066301204,PÃO PARA HAMBURGUER AUSTRALIANO 320G,Padaria,"-2,00","R$ 11,90",,Loja,WICKBOLD,"-R$ 23,80",19059010,UN
"R$ 35.167.575,97",7896066305622,PÃO SEM CASCA FONTE DE FIBRAS 400G,Padaria,"0,00","R$ 22,90",,Loja,WICKBOLD,"R$ 0,00",19059010,UN
"R$ 35.167.575,97",7896002369787,PINGUINOS 80G,Padaria,"-1,00","R$ 5,50",,Loja,BIMBO,"-R$ 5,50",19059090,UN
"R$ 35.167.575,97",7896002302135,PINGUINOS CHOCOLATE 80G,Padaria,"5,00","R$ 5,42",,Loja,BIMBO,"R$ 27,08",19059090,UN
"R$ 35.167.575,97",M1338-1,QUEIJO CHEDDAR,Padaria,"0,00","R$ 9,90",,Loja,SANDUBOM,"R$ 0,00",04061010,UN
"R$ 35.167.575,97",M1722-1,RAP10 FIT 297G,Padaria,"-8,00","R$ 14,99",,Loja,RAP10,"-R$ 119,92",19059090,UN
"R$ 35.167.575,97",M1723-1,RAP10 INTEGRAL 297G,Padaria,"-6,00","R$ 14,99",,Loja,RAP10,"-R$ 89,94",19059090,UN
"R$ 35.167.575,97",M1724-1,RAP10 ORIGINAL,Padaria,"-8,00","R$ 14,99",,Loja,RAP10,"-R$ 119,92",19059090,UN
"R$ 35.167.575,97",M2578-1,RAP10 TAPIOCA 198G,Padaria,"5,00","R$ 15,20",,Loja,RAP10,"R$ 76,00",19030000,UN
"R$ 35.167.575,97",M2698-1,TAKIS FUEGO 49G,Padaria,"0,00","R$ 5,90",,Loja,BIMBO,"R$ 0,00",19059090,UN
"R$ 35.167.575,97",7896002312493,TAKIS NACHO,Padaria,"-21,00","R$ 5,50",,Loja,BIMBO,"-R$ 115,50",19059090,UN
"R$ 35.167.575,97",M2697-1,TAKIS XPLOSION 49G,Padaria,"0,00","R$ 5,90",,Loja,BIMBO,"R$ 0,00",19059090,UN
"R$ 35.167.575,97",M249-1,ABSORVENTE INTIMUS GEL COM 8 NOTURNO SUAVE,Perfumaria,"4,00","R$ 8,99",,Loja,INTIMUS GEL,"R$ 35,96",96190000,UN
"R$ 35.167.575,97",M250-1,ABSORVENTE INTIMUS GEL COM 8 SUAVE,Perfumaria,"13,00","R$ 6,80",,Loja,INTIMUS GEL,"R$ 88,40",96190000,UN
"R$ 35.167.575,97",M251-1,ALGODAO APOLO 25G,Perfumaria,"6,00","R$ 2,80",,Loja,APOLO,"R$ 16,80",56012110,UN
"R$ 35.167.575,97",M2478-1,AMACIANTE AZUL CANDURA 2L,Perfumaria,"4,00","R$ 8,90",,Loja,CANDURA,"R$ 35,60",38099190,UN
"R$ 35.167.575,97",M38-1,APARELHO BARBEAR BIC COMFORT 3 ACTION 3L PELE SENSIVEL,Perfumaria,"-180,00","R$ 5,00",,Loja,BIC,"-R$ 900,00",82121020,UN
"R$ 35.167.575,97",M37-1,APARELHO BARBEAR GILLET PRESTOBARBA COM 2 ULTTRA GRIP,Perfumaria,"-19,00","R$ 6,90",,Loja,GILLET,"-R$ 131,10",82121020,UN
"R$ 35.167.575,97",M2790-1,BIC SOLEIL BARBEAR,Perfumaria,"-4,00","R$ 7,50",,Loja,BIC,"-R$ 30,00",82121020,UN
"R$ 35.167.575,97",M740-1,BUCHA VEGETAL,Perfumaria,"-21,00","R$ 8,90",,Loja,QUALLY,"-R$ 186,90",14049090,UN
"R$ 35.167.575,97",M2621-1,CLOSEUP 250ML,Perfumaria,"-3,00","R$ 13,90",,Loja,CLOSEUP,"-R$ 41,70",33069000,UN
"R$ 35.167.575,97",7891150099838,COND SEDA 300ML LUMINOUS UV GLYCOL+VITA,Perfumaria,"-2,00","R$ 19,90",,Loja,SEDA,"-R$ 39,80",33059000,UN
"R$ 35.167.575,97",M2091-1,COND SEDA 325ML PRETOS LUMINOSOS UN-1UN QTD. 2.00 UN,Perfumaria,"2,00","R$ 21,41",,Loja,SEDE,"R$ 42,81",33059000,UN
"R$ 35.167.575,97",M2096-1,COND SEDA BABOSA-PREB 250ML,Perfumaria,"-4,00","R$ 16,50",,Loja,SEDA,"-R$ 66,00",33059000,UN
"R$ 35.167.575,97",M2610-1,CONDICIONADOR  DOVE 190ML RECONSTRUCAO+AMINIOACIDO,Perfumaria,"1,00","R$ 72,45",,Loja,DOVE,"R$ 72,45",33059000,UN
"R$ 35.167.575,97",M294-1,CONDICIONADOR DOVE 200ML RECONST COMPLETA,Perfumaria,"-1,00","R$ 19,90",,Loja,DOVE,"-R$ 19,90",33059000,UN
"R$ 35.167.575,97",M980-1,CONDICIONADOR LISO PERFEITO 325 ML,Perfumaria,"-7,00","R$ 17,90",,Loja,SEDA,"-R$ 125,30",33059000,UN
"R$ 35.167.575,97",M246-1,CONDICIONADOR PANTENE 175ML HIDRATACAO,Perfumaria,"0,00","R$ 20,90",,Loja,PANTENE,"R$ 0,00",33059000,UN
"R$ 35.167.575,97",M1206-1,CONDICIONADOR POMPOM SUAVE 200ML,Perfumaria,"2,00","R$ 13,80",,Loja,POMPOM,"R$ 27,60",33059000,UN
"R$ 35.167.575,97",M977-1,CONDICIONADOR SEDA BRILHO CERAMIDAS 325ML,Perfumaria,"-9,00","R$ 17,90",,Loja,SEDA,"-R$ 161,10",33059000,UN
"R$ 35.167.575,97",7891150037465,CONDICIONADOR SEDA CACHOS DEFINIDOS 325ML,Perfumaria,"-5,00","R$ 16,80",,Loja,SEDA,"-R$ 84,00",33059000,UN
"R$ 35.167.575,97",M1227-1,CONDICIONADOR SEDA COLAGENO-VITAMINA C 250ML,Perfumaria,"-6,00","R$ 17,90",,Loja,SEDA,"-R$ 107,40",33059000,UN
"R$ 35.167.575,97",7891150037342,CONDICIONADOR SEDA PRETOS LUMINOSOS 325ML,Perfumaria,"-1,00","R$ 16,80",,Loja,SEDA,"-R$ 16,80",33059000,UN
"R$ 35.167.575,97",M2176-1,CREME COLGATE TRIPLA AÇÃO 90G,Perfumaria,"-7,00","R$ 6,90",,Loja,COLGATE,"-R$ 48,30",33061000,UN
"R$ 35.167.575,97",M254-1,CREME DENTAL COLGATE 90G,Perfumaria,"-10,00","R$ 6,90",,Loja,COLGATE,"-R$ 69,00",33061000,UN
"R$ 35.167.575,97",7500435122764,CREME DENTAL ORAL B 70G,Perfumaria,"0,00","R$ 3,20",,Loja,ORAL B ,"R$ 0,00",33061000,UN
"R$ 35.167.575,97",7506339363883,CREME DENTAL ORAL B 70G,Perfumaria,"-42,00","R$ 3,20",,Loja,ORAL B ,"-R$ 134,40",33061000,UN
"R$ 35.167.575,97",M2630-1,CREME DENTAL ORAL B 70G EXTRA BRANCO,Perfumaria,"-5,00","R$ 4,80",,Loja,ORAL B ,"-R$ 24,00",33061000,UN
"R$ 35.167.575,97",M257-1,CREME DENTAL SORRISO 70G TRI LIMP WHITE,Perfumaria,"-1,00","R$ 3,60",,Loja,SORRISO,"-R$ 3,60",33061000,UN
"R$ 35.167.575,97",M681-1,CREME DENTAL TRIPLE 70G HORTELA,Perfumaria,"-21,00","R$ 3,50",,Loja,CLOSEUP,"-R$ 73,50",33061000,UN
"R$ 35.167.575,97",M682-1,CREME DENTAL TRIPLE 70G MENTA,Perfumaria,"-33,00","R$ 3,50",,Loja,CLOSEUP,"-R$ 115,50",33061000,UN
"R$ 35.167.575,97",M683-1,CREME DENTAL TRIPLE 70G MENTA AMERICANA,Perfumaria,"-38,00","R$ 3,20",,Loja,CLOSEUP,"-R$ 121,60",33061000,UN
"R$ 35.167.575,97",M680-1,DESOD ROLL ON 50ML,Perfumaria,"0,00","R$ 20,80",,Loja,DOVE,"R$ 0,00",33072010,UN
"R$ 35.167.575,97",M2747-1,DESODORANTE DOVE AERO 150ML FEM BEAUTY FINISH*,Perfumaria,"-2,00","R$ 19,50",,Loja,DOVE,"-R$ 39,00",33072010,UN
"R$ 35.167.575,97",M295-1,DESODORANTE DOVE AERO 150ML FEM GO FRESH ROMA,Perfumaria,"0,00","R$ 21,50",,Loja,DOVE,"R$ 0,00",33072010,UN
"R$ 35.167.575,97",M296-1,DESODORANTE DOVE AERO 150ML FEM ORIGINAL,Perfumaria,"-25,00","R$ 20,90",,Loja,DOVE,"-R$ 522,50",33072010,UN
"R$ 35.167.575,97",M297-1,DESODORANTE DOVE AERO 150ML MEN CUIDADO TOTAL,Perfumaria,"-7,00","R$ 21,30",,Loja,DOVE,"-R$ 149,10",33072010,UN
"R$ 35.167.575,97",M298-1,DESODORANTE DOVE AERO 150ML MEN INVISIBLE DRY,Perfumaria,"0,00","R$ 21,30",,Loja,DOVE,"R$ 0,00",33072010,UN
"R$ 35.167.575,97",M928-1,DESODORANTE DOVE ORIGINAL 50ML,Perfumaria,"0,00","R$ 14,90",,Loja,DOVE,"R$ 0,00",33074100,UN
"R$ 35.167.575,97",M299-1,DESODORANTE DOVE ROLL-ON 50ML FEM GO FRESH ROMA,Perfumaria,"-2,00","R$ 12,50",,Loja,DOVE,"-R$ 25,00",33072010,UN
